way,acc_mean,acc_std,learning_rate,n_estimators,num_leaves
short_kf5 0.85,0.772581,0.059277,1.0,160.0,250.0
short_kf5 0.85,0.803918,0.027928,1.0,180.0,31.0
short_kf5 0.85,0.816158,0.029524,1.0,180.0,50.0
short_kf5 0.85,0.757622,0.05325,1.0,180.0,100.0
short_kf5 0.85,0.749203,0.084023,1.0,180.0,150.0
short_kf5 0.85,0.767989,0.044675,1.0,180.0,200.0
short_kf5 0.85,0.772581,0.059277,1.0,180.0,250.0
short_kf5 0.85,0.802045,0.027218,1.0,200.0,31.0
short_kf5 0.85,0.805609,0.033198,1.0,200.0,50.0
short_kf5 0.85,0.757622,0.05325,1.0,200.0,100.0
short_kf5 0.85,0.749203,0.084023,1.0,200.0,150.0
short_kf5 0.85,0.767989,0.044675,1.0,200.0,200.0
short_kf5 0.85,0.772581,0.059277,1.0,200.0,250.0
short_kf5 0.85,0.805383,0.019792,1.0,220.0,31.0
short_kf5 0.85,0.811735,0.029667,1.0,220.0,50.0
short_kf5 0.85,0.757622,0.05325,1.0,220.0,100.0
short_kf5 0.85,0.749203,0.084023,1.0,220.0,150.0
short_kf5 0.85,0.767989,0.044675,1.0,220.0,200.0
short_kf5 0.85,0.772581,0.059277,1.0,220.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,40.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,40.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,40.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,40.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,40.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,40.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,60.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,60.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,60.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,60.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,60.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,60.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,80.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,80.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,80.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,80.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,80.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,80.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,100.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,100.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,100.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,100.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,100.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,100.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,120.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,120.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,120.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,120.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,120.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,120.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,140.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,140.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,140.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,140.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,140.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,140.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,160.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,160.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,160.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,160.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,160.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,160.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,180.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,180.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,180.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,180.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,180.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,180.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,200.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,200.0,50.0
short_tf10_0.82,0.642361,0.108195,0.001,200.0,100.0
short_tf10_0.82,0.642361,0.108195,0.001,200.0,150.0
short_tf10_0.82,0.642361,0.108195,0.001,200.0,200.0
short_tf10_0.82,0.642361,0.108195,0.001,200.0,250.0
short_tf10_0.82,0.642361,0.108195,0.001,220.0,31.0
short_tf10_0.82,0.642361,0.108195,0.001,220.0,50.0
short_tf10_0.82,0.642439,0.108311,0.001,220.0,100.0
short_tf10_0.82,0.642439,0.108311,0.001,220.0,150.0
short_tf10_0.82,0.642439,0.108311,0.001,220.0,200.0
short_tf10_0.82,0.642439,0.108311,0.001,220.0,250.0
short_tf10_0.82,0.642361,0.108195,0.005,40.0,31.0
short_tf10_0.82,0.642361,0.108195,0.005,40.0,50.0
short_tf10_0.82,0.642361,0.108195,0.005,40.0,100.0
short_tf10_0.82,0.642361,0.108195,0.005,40.0,150.0
short_tf10_0.82,0.642361,0.108195,0.005,40.0,200.0
short_tf10_0.82,0.642361,0.108195,0.005,40.0,250.0
short_tf10_0.82,0.688937,0.123301,0.005,60.0,31.0
short_tf10_0.82,0.691927,0.12372,0.005,60.0,50.0
short_tf10_0.82,0.695507,0.126924,0.005,60.0,100.0
short_tf10_0.82,0.696638,0.127717,0.005,60.0,150.0
short_tf10_0.82,0.715029,0.120395,0.005,60.0,200.0
short_tf10_0.82,0.714255,0.120867,0.005,60.0,250.0
short_tf10_0.82,0.80973,0.057616,0.005,80.0,31.0
short_tf10_0.82,0.807716,0.057334,0.005,80.0,50.0
short_tf10_0.82,0.808026,0.059993,0.005,80.0,100.0
short_tf10_0.82,0.800325,0.057629,0.005,80.0,150.0
short_tf10_0.82,0.797862,0.057256,0.005,80.0,200.0
short_tf10_0.82,0.795445,0.056443,0.005,80.0,250.0
short_tf10_0.82,0.819042,0.058712,0.005,100.0,31.0
short_tf10_0.82,0.81427,0.0595,0.005,100.0,50.0
short_tf10_0.82,0.805764,0.059406,0.005,100.0,100.0
short_tf10_0.82,0.800186,0.057843,0.005,100.0,150.0
short_tf10_0.82,0.796793,0.056651,0.005,100.0,200.0
short_tf10_0.82,0.79608,0.05673,0.005,100.0,250.0
short_tf10_0.82,0.821986,0.058801,0.005,120.0,31.0
short_tf10_0.82,0.814038,0.059611,0.005,120.0,50.0
short_tf10_0.82,0.805562,0.05885,0.005,120.0,100.0
short_tf10_0.82,0.793059,0.055967,0.005,120.0,150.0
short_tf10_0.82,0.79137,0.055709,0.005,120.0,200.0
short_tf10_0.82,0.789386,0.056023,0.005,120.0,250.0
short_tf10_0.82,0.825984,0.057406,0.005,140.0,31.0
short_tf10_0.82,0.820995,0.059226,0.005,140.0,50.0
short_tf10_0.82,0.807236,0.059378,0.005,140.0,100.0
short_tf10_0.82,0.793461,0.055835,0.005,140.0,150.0
short_tf10_0.82,0.79264,0.055928,0.005,140.0,200.0
short_tf10_0.82,0.790301,0.055887,0.005,140.0,250.0
short_tf10_0.82,0.826883,0.057877,0.005,160.0,31.0
short_tf10_0.82,0.822823,0.059511,0.005,160.0,50.0
short_tf10_0.82,0.807577,0.059578,0.005,160.0,100.0
short_tf10_0.82,0.794438,0.057113,0.005,160.0,150.0
short_tf10_0.82,0.79247,0.0564,0.005,160.0,200.0
short_tf10_0.82,0.790053,0.056469,0.005,160.0,250.0
short_tf10_0.82,0.82555,0.058085,0.005,180.0,31.0
short_tf10_0.82,0.822839,0.056947,0.005,180.0,50.0
short_tf10_0.82,0.806802,0.058187,0.005,180.0,100.0
short_tf10_0.82,0.795507,0.055741,0.005,180.0,150.0
short_tf10_0.82,0.794267,0.054975,0.005,180.0,200.0
short_tf10_0.82,0.792005,0.055248,0.005,180.0,250.0
short_tf10_0.82,0.826046,0.058693,0.005,200.0,31.0
short_tf10_0.82,0.821289,0.057982,0.005,200.0,50.0
short_tf10_0.82,0.810118,0.055119,0.005,200.0,100.0
short_tf10_0.82,0.795522,0.056237,0.005,200.0,150.0
short_tf10_0.82,0.792811,0.054932,0.005,200.0,200.0
short_tf10_0.82,0.790967,0.055045,0.005,200.0,250.0
short_tf10_0.82,0.827425,0.059342,0.005,220.0,31.0
short_tf10_0.82,0.818996,0.057398,0.005,220.0,50.0
short_tf10_0.82,0.811063,0.055359,0.005,220.0,100.0
short_tf10_0.82,0.793771,0.056084,0.005,220.0,150.0
short_tf10_0.82,0.792361,0.055271,0.005,220.0,200.0
short_tf10_0.82,0.790564,0.055572,0.005,220.0,250.0
short_tf10_0.82,0.809157,0.057446,0.01,40.0,31.0
short_tf10_0.82,0.80767,0.057355,0.01,40.0,50.0
short_tf10_0.82,0.80815,0.060249,0.01,40.0,100.0
short_tf10_0.82,0.800651,0.057996,0.01,40.0,150.0
short_tf10_0.82,0.797289,0.05791,0.01,40.0,200.0
short_tf10_0.82,0.795197,0.056633,0.01,40.0,250.0
short_tf10_0.82,0.822343,0.059767,0.01,60.0,31.0
short_tf10_0.82,0.813883,0.059214,0.01,60.0,50.0
short_tf10_0.82,0.806167,0.059118,0.01,60.0,100.0
short_tf10_0.82,0.793508,0.056042,0.01,60.0,150.0
short_tf10_0.82,0.791649,0.05576,0.01,60.0,200.0
short_tf10_0.82,0.789324,0.055927,0.01,60.0,250.0
short_tf10_0.82,0.826495,0.058235,0.01,80.0,31.0
short_tf10_0.82,0.824078,0.059907,0.01,80.0,50.0
short_tf10_0.82,0.806972,0.059349,0.01,80.0,100.0
short_tf10_0.82,0.795026,0.05738,0.01,80.0,150.0
short_tf10_0.82,0.792516,0.056027,0.01,80.0,200.0
short_tf10_0.82,0.789774,0.056396,0.01,80.0,250.0
short_tf10_0.82,0.826356,0.058661,0.01,100.0,31.0
short_tf10_0.82,0.82146,0.057928,0.01,100.0,50.0
short_tf10_0.82,0.811078,0.055551,0.01,100.0,100.0
short_tf10_0.82,0.79546,0.056457,0.01,100.0,150.0
short_tf10_0.82,0.792997,0.054839,0.01,100.0,200.0
short_tf10_0.82,0.791602,0.054968,0.01,100.0,250.0
short_tf10_0.82,0.825736,0.059076,0.01,120.0,31.0
short_tf10_0.82,0.820127,0.057585,0.01,120.0,50.0
short_tf10_0.82,0.809591,0.05495,0.01,120.0,100.0
short_tf10_0.82,0.793028,0.056301,0.01,120.0,150.0
short_tf10_0.82,0.791478,0.055433,0.01,120.0,200.0
short_tf10_0.82,0.790161,0.055921,0.01,120.0,250.0
short_tf10_0.82,0.827719,0.060529,0.01,140.0,31.0
short_tf10_0.82,0.82005,0.057626,0.01,140.0,50.0
short_tf10_0.82,0.81018,0.054737,0.01,140.0,100.0
short_tf10_0.82,0.79374,0.056502,0.01,140.0,150.0
short_tf10_0.82,0.796266,0.055115,0.01,140.0,200.0
short_tf10_0.82,0.790874,0.05571,0.01,140.0,250.0
short_tf10_0.82,0.82806,0.061239,0.01,160.0,31.0
short_tf10_0.82,0.81599,0.057058,0.01,160.0,50.0
short_tf10_0.82,0.811884,0.055046,0.01,160.0,100.0
short_tf10_0.82,0.798265,0.056116,0.01,160.0,150.0
short_tf10_0.82,0.796204,0.055171,0.01,160.0,200.0
short_tf10_0.82,0.792857,0.055933,0.01,160.0,250.0
short_tf10_0.82,0.827007,0.061265,0.01,180.0,31.0
short_tf10_0.82,0.816192,0.057152,0.01,180.0,50.0
short_tf10_0.82,0.812566,0.055125,0.01,180.0,100.0
short_tf10_0.82,0.801534,0.05711,0.01,180.0,150.0
short_tf10_0.82,0.796591,0.055075,0.01,180.0,200.0
short_tf10_0.82,0.793585,0.056264,0.01,180.0,250.0
short_tf10_0.82,0.826557,0.060603,0.01,200.0,31.0
short_tf10_0.82,0.818097,0.057042,0.01,200.0,50.0
short_tf10_0.82,0.812752,0.054726,0.01,200.0,100.0
short_tf10_0.82,0.804989,0.054625,0.01,200.0,150.0
short_tf10_0.82,0.796979,0.054501,0.01,200.0,200.0
short_tf10_0.82,0.794112,0.055579,0.01,200.0,250.0
short_tf10_0.82,0.825442,0.059902,0.01,220.0,31.0
short_tf10_0.82,0.819058,0.057535,0.01,220.0,50.0
short_tf10_0.82,0.813681,0.055062,0.01,220.0,100.0
short_tf10_0.82,0.804865,0.054599,0.01,220.0,150.0
short_tf10_0.82,0.800713,0.052598,0.01,220.0,200.0
short_tf10_0.82,0.800728,0.052991,0.01,220.0,250.0
short_tf10_0.82,0.826774,0.060553,0.05,40.0,31.0
short_tf10_0.82,0.818562,0.056924,0.05,40.0,50.0
short_tf10_0.82,0.813836,0.055892,0.05,40.0,100.0
short_tf10_0.82,0.799597,0.055778,0.05,40.0,150.0
short_tf10_0.82,0.801038,0.053969,0.05,40.0,200.0
short_tf10_0.82,0.796374,0.055187,0.05,40.0,250.0
short_tf10_0.82,0.823086,0.05897,0.05,60.0,31.0
short_tf10_0.82,0.817462,0.056159,0.05,60.0,50.0
short_tf10_0.82,0.809823,0.05553,0.05,60.0,100.0
short_tf10_0.82,0.804896,0.056008,0.05,60.0,150.0
short_tf10_0.82,0.804819,0.053603,0.05,60.0,200.0
short_tf10_0.82,0.806477,0.053711,0.05,60.0,250.0
short_tf10_0.82,0.822048,0.058526,0.05,80.0,31.0
short_tf10_0.82,0.817989,0.056208,0.05,80.0,50.0
short_tf10_0.82,0.810738,0.055753,0.05,80.0,100.0
short_tf10_0.82,0.803579,0.057103,0.05,80.0,150.0
short_tf10_0.82,0.805562,0.055649,0.05,80.0,200.0
short_tf10_0.82,0.806988,0.055269,0.05,80.0,250.0
short_tf10_0.82,0.822327,0.059283,0.05,100.0,31.0
short_tf10_0.82,0.817849,0.057585,0.05,100.0,50.0
short_tf10_0.82,0.811202,0.056136,0.05,100.0,100.0
short_tf10_0.82,0.808739,0.057378,0.05,100.0,150.0
short_tf10_0.82,0.80502,0.055346,0.05,100.0,200.0
short_tf10_0.82,0.806972,0.056109,0.05,100.0,250.0
short_tf10_0.82,0.821212,0.060049,0.05,120.0,31.0
short_tf10_0.82,0.816997,0.05706,0.05,120.0,50.0
short_tf10_0.82,0.810428,0.055085,0.05,120.0,100.0
short_tf10_0.82,0.808444,0.056224,0.05,120.0,150.0
short_tf10_0.82,0.805531,0.054335,0.05,120.0,200.0
short_tf10_0.82,0.808801,0.055221,0.05,120.0,250.0
short_tf10_0.82,0.82022,0.059741,0.05,140.0,31.0
short_tf10_0.82,0.816997,0.058488,0.05,140.0,50.0
short_tf10_0.82,0.809637,0.055979,0.05,140.0,100.0
short_tf10_0.82,0.80908,0.056125,0.05,140.0,150.0
short_tf10_0.82,0.805764,0.054101,0.05,140.0,200.0
short_tf10_0.82,0.810025,0.054986,0.05,140.0,250.0
short_tf10_0.82,0.819802,0.059972,0.05,160.0,31.0
short_tf10_0.82,0.81599,0.058283,0.05,160.0,50.0
short_tf10_0.82,0.80832,0.056259,0.05,160.0,100.0
short_tf10_0.82,0.81018,0.054529,0.05,160.0,150.0
short_tf10_0.82,0.806229,0.053419,0.05,160.0,200.0
short_tf10_0.82,0.810133,0.054474,0.05,160.0,250.0
short_tf10_0.82,0.818469,0.060277,0.05,180.0,31.0
short_tf10_0.82,0.816284,0.059154,0.05,180.0,50.0
short_tf10_0.82,0.80784,0.056546,0.05,180.0,100.0
short_tf10_0.82,0.81066,0.054949,0.05,180.0,150.0
short_tf10_0.82,0.807546,0.053959,0.05,180.0,200.0
short_tf10_0.82,0.812178,0.055294,0.05,180.0,250.0
short_tf10_0.82,0.816672,0.059414,0.05,200.0,31.0
short_tf10_0.82,0.8152,0.059587,0.05,200.0,50.0
short_tf10_0.82,0.808165,0.057778,0.05,200.0,100.0
short_tf10_0.82,0.809715,0.054621,0.05,200.0,150.0
short_tf10_0.82,0.809111,0.054538,0.05,200.0,200.0
short_tf10_0.82,0.812845,0.055795,0.05,200.0,250.0
short_tf10_0.82,0.816176,0.059999,0.05,220.0,31.0
short_tf10_0.82,0.813914,0.05921,0.05,220.0,50.0
short_tf10_0.82,0.808134,0.057545,0.05,220.0,100.0
short_tf10_0.82,0.81004,0.054749,0.05,220.0,150.0
short_tf10_0.82,0.80894,0.054165,0.05,220.0,200.0
short_tf10_0.82,0.81207,0.055744,0.05,220.0,250.0
short_tf10_0.82,0.821738,0.058546,0.1,40.0,31.0
short_tf10_0.82,0.817555,0.056559,0.1,40.0,50.0
short_tf10_0.82,0.809994,0.056336,0.1,40.0,100.0
short_tf10_0.82,0.804137,0.056303,0.1,40.0,150.0
short_tf10_0.82,0.808553,0.054935,0.1,40.0,200.0
short_tf10_0.82,0.806802,0.053801,0.1,40.0,250.0
short_tf10_0.82,0.818888,0.057624,0.1,60.0,31.0
short_tf10_0.82,0.820158,0.05904,0.1,60.0,50.0
short_tf10_0.82,0.810521,0.055641,0.1,60.0,100.0
short_tf10_0.82,0.809699,0.053826,0.1,60.0,150.0
short_tf10_0.82,0.807375,0.055418,0.1,60.0,200.0
short_tf10_0.82,0.807949,0.053755,0.1,60.0,250.0
short_tf10_0.82,0.815882,0.05745,0.1,80.0,31.0
short_tf10_0.82,0.817803,0.05969,0.1,80.0,50.0
short_tf10_0.82,0.80784,0.05515,0.1,80.0,100.0
short_tf10_0.82,0.811295,0.05466,0.1,80.0,150.0
short_tf10_0.82,0.808692,0.054929,0.1,80.0,200.0
short_tf10_0.82,0.809994,0.053995,0.1,80.0,250.0
short_tf10_0.82,0.814611,0.057426,0.1,100.0,31.0
short_tf10_0.82,0.815696,0.060774,0.1,100.0,50.0
short_tf10_0.82,0.806058,0.056595,0.1,100.0,100.0
short_tf10_0.82,0.810211,0.055458,0.1,100.0,150.0
short_tf10_0.82,0.810676,0.055923,0.1,100.0,200.0
short_tf10_0.82,0.810567,0.054287,0.1,100.0,250.0
short_tf10_0.82,0.81224,0.058101,0.1,120.0,31.0
short_tf10_0.82,0.812798,0.060813,0.1,120.0,50.0
short_tf10_0.82,0.805888,0.057057,0.1,120.0,100.0
short_tf10_0.82,0.81049,0.054097,0.1,120.0,150.0
short_tf10_0.82,0.811838,0.055137,0.1,120.0,200.0
short_tf10_0.82,0.811512,0.053399,0.1,120.0,250.0
short_tf10_0.82,0.81238,0.058908,0.1,140.0,31.0
short_tf10_0.82,0.812225,0.061719,0.1,140.0,50.0
short_tf10_0.82,0.805098,0.058062,0.1,140.0,100.0
short_tf10_0.82,0.808073,0.055057,0.1,140.0,150.0
short_tf10_0.82,0.811264,0.055906,0.1,140.0,200.0
short_tf10_0.82,0.811264,0.054943,0.1,140.0,250.0
short_tf10_0.82,0.812674,0.058966,0.1,160.0,31.0
short_tf10_0.82,0.811078,0.060875,0.1,160.0,50.0
short_tf10_0.82,0.803269,0.05794,0.1,160.0,100.0
short_tf10_0.82,0.806848,0.056201,0.1,160.0,150.0
short_tf10_0.82,0.811032,0.056191,0.1,160.0,200.0
short_tf10_0.82,0.810536,0.055051,0.1,160.0,250.0
short_tf10_0.82,0.809932,0.059984,0.1,180.0,31.0
short_tf10_0.82,0.809823,0.06105,0.1,180.0,50.0
short_tf10_0.82,0.8044,0.057748,0.1,180.0,100.0
short_tf10_0.82,0.805407,0.056915,0.1,180.0,150.0
short_tf10_0.82,0.810459,0.056303,0.1,180.0,200.0
short_tf10_0.82,0.80956,0.055257,0.1,180.0,250.0
short_tf10_0.82,0.809002,0.060524,0.1,200.0,31.0
short_tf10_0.82,0.809467,0.061407,0.1,200.0,50.0
short_tf10_0.82,0.804292,0.05792,0.1,200.0,100.0
short_tf10_0.82,0.805438,0.057066,0.1,200.0,150.0
short_tf10_0.82,0.80973,0.056723,0.1,200.0,200.0
short_tf10_0.82,0.809699,0.055391,0.1,200.0,250.0
short_tf10_0.82,0.807685,0.061063,0.1,220.0,31.0
short_tf10_0.82,0.808243,0.061451,0.1,220.0,50.0
short_tf10_0.82,0.803982,0.058023,0.1,220.0,100.0
short_tf10_0.82,0.805113,0.057074,0.1,220.0,150.0
short_tf10_0.82,0.809436,0.056786,0.1,220.0,200.0
short_tf10_0.82,0.809823,0.055522,0.1,220.0,250.0
short_tf10_0.82,0.792609,0.058709,0.5,40.0,31.0
short_tf10_0.82,0.810226,0.055942,0.5,40.0,50.0
short_tf10_0.82,0.807949,0.058161,0.5,40.0,100.0
short_tf10_0.82,0.803223,0.057108,0.5,40.0,150.0
short_tf10_0.82,0.80564,0.057323,0.5,40.0,200.0
short_tf10_0.82,0.810195,0.05765,0.5,40.0,250.0
short_tf10_0.82,0.790781,0.061362,0.5,60.0,31.0
short_tf10_0.82,0.808073,0.055526,0.5,60.0,50.0
short_tf10_0.82,0.807174,0.05896,0.5,60.0,100.0
short_tf10_0.82,0.806151,0.056854,0.5,60.0,150.0
short_tf10_0.82,0.795197,0.066765,0.5,60.0,200.0
short_tf10_0.82,0.811202,0.05787,0.5,60.0,250.0
short_tf10_0.82,0.792315,0.062012,0.5,80.0,31.0
short_tf10_0.82,0.806368,0.056446,0.5,80.0,50.0
short_tf10_0.82,0.806833,0.059426,0.5,80.0,100.0
short_tf10_0.82,0.795166,0.05887,0.5,80.0,150.0
short_tf10_0.82,0.794902,0.066469,0.5,80.0,200.0
short_tf10_0.82,0.810629,0.057975,0.5,80.0,250.0
short_tf10_0.82,0.786876,0.061539,0.5,100.0,31.0
short_tf10_0.82,0.803936,0.057302,0.5,100.0,50.0
short_tf10_0.82,0.805578,0.059237,0.5,100.0,100.0
short_tf10_0.82,0.795693,0.059396,0.5,100.0,150.0
short_tf10_0.82,0.795243,0.066947,0.5,100.0,200.0
short_tf10_0.82,0.810939,0.058073,0.5,100.0,250.0
short_tf10_0.82,0.784304,0.064242,0.5,120.0,31.0
short_tf10_0.82,0.80846,0.056668,0.5,120.0,50.0
short_tf10_0.82,0.804416,0.059303,0.5,120.0,100.0
short_tf10_0.82,0.795352,0.059613,0.5,120.0,150.0
short_tf10_0.82,0.795507,0.067294,0.5,120.0,200.0
short_tf10_0.82,0.809668,0.058046,0.5,120.0,250.0
short_tf10_0.82,0.788565,0.06341,0.5,140.0,31.0
short_tf10_0.82,0.807701,0.056711,0.5,140.0,50.0
short_tf10_0.82,0.804462,0.059309,0.5,140.0,100.0
short_tf10_0.82,0.795429,0.059552,0.5,140.0,150.0
short_tf10_0.82,0.795383,0.067373,0.5,140.0,200.0
short_tf10_0.82,0.809684,0.058018,0.5,140.0,250.0
short_tf10_0.82,0.788736,0.063015,0.5,160.0,31.0
short_tf10_0.82,0.806492,0.056057,0.5,160.0,50.0
short_tf10_0.82,0.804927,0.059338,0.5,160.0,100.0
short_tf10_0.82,0.795584,0.059613,0.5,160.0,150.0
short_tf10_0.82,0.795197,0.067281,0.5,160.0,200.0
short_tf10_0.82,0.809328,0.058038,0.5,160.0,250.0
short_tf10_0.82,0.790115,0.06327,0.5,180.0,31.0
short_tf10_0.82,0.807158,0.059312,0.5,180.0,50.0
short_tf10_0.82,0.805191,0.059192,0.5,180.0,100.0
short_tf10_0.82,0.795274,0.059566,0.5,180.0,150.0
short_tf10_0.82,0.794995,0.067423,0.5,180.0,200.0
short_tf10_0.82,0.809498,0.058071,0.5,180.0,250.0
short_tf10_0.82,0.792826,0.065184,0.5,200.0,31.0
short_tf10_0.82,0.810226,0.058237,0.5,200.0,50.0
short_tf10_0.82,0.805144,0.059256,0.5,200.0,100.0
short_tf10_0.82,0.795181,0.059627,0.5,200.0,150.0
short_tf10_0.82,0.795042,0.067499,0.5,200.0,200.0
short_tf10_0.82,0.809219,0.058003,0.5,200.0,250.0
short_tf10_0.82,0.792609,0.066104,0.5,220.0,31.0
short_tf10_0.82,0.788875,0.080637,0.5,220.0,50.0
short_tf10_0.82,0.805005,0.059116,0.5,220.0,100.0
short_tf10_0.82,0.795259,0.059544,0.5,220.0,150.0
short_tf10_0.82,0.794964,0.067477,0.5,220.0,200.0
short_tf10_0.82,0.809018,0.058186,0.5,220.0,250.0
short_tf10_0.82,0.779408,0.056699,1.0,40.0,31.0
short_tf10_0.82,0.760133,0.09067,1.0,40.0,50.0
short_tf10_0.82,0.795057,0.047357,1.0,40.0,100.0
short_tf10_0.82,0.803192,0.051458,1.0,40.0,150.0
short_tf10_0.82,0.784692,0.065983,1.0,40.0,200.0
short_tf10_0.82,0.725473,0.132094,1.0,40.0,250.0
short_tf10_0.82,0.783855,0.056799,1.0,60.0,31.0
short_tf10_0.82,0.753548,0.093692,1.0,60.0,50.0
short_tf10_0.82,0.793229,0.048878,1.0,60.0,100.0
short_tf10_0.82,0.793492,0.060889,1.0,60.0,150.0
short_tf10_0.82,0.761156,0.090628,1.0,60.0,200.0
short_tf10_0.82,0.725147,0.13293,1.0,60.0,250.0
short_tf10_0.82,0.79216,0.052869,1.0,80.0,31.0
short_tf10_0.82,0.756864,0.093737,1.0,80.0,50.0
short_tf10_0.82,0.786179,0.056185,1.0,80.0,100.0
short_tf10_0.82,0.789805,0.057703,1.0,80.0,150.0
short_tf10_0.82,0.760505,0.090847,1.0,80.0,200.0
short_tf10_0.82,0.724977,0.133175,1.0,80.0,250.0
short_tf10_0.82,0.796731,0.05767,1.0,100.0,31.0
short_tf10_0.82,0.756384,0.093667,1.0,100.0,50.0
short_tf10_0.82,0.732491,0.177576,1.0,100.0,100.0
short_tf10_0.82,0.788829,0.058141,1.0,100.0,150.0
short_tf10_0.82,0.760954,0.091096,1.0,100.0,200.0
short_tf10_0.82,0.725163,0.133231,1.0,100.0,250.0
short_tf10_0.82,0.799117,0.055552,1.0,120.0,31.0
short_tf10_0.82,0.757546,0.102942,1.0,120.0,50.0
short_tf10_0.82,0.731143,0.179335,1.0,120.0,100.0
short_tf10_0.82,0.788286,0.058835,1.0,120.0,150.0
short_tf10_0.82,0.760629,0.09148,1.0,120.0,200.0
