way,acc_mean,acc_std,learning_rate,n_estimators,num_leaves
short_tf10_0.82,0.72445,0.13315,1.0,120.0,250.0
short_tf10_0.82,0.796994,0.058071,1.0,140.0,31.0
short_tf10_0.82,0.764813,0.094815,1.0,140.0,50.0
short_tf10_0.82,0.719275,0.176465,1.0,140.0,100.0
short_tf10_0.82,0.788689,0.059289,1.0,140.0,150.0
short_tf10_0.82,0.760846,0.09162,1.0,140.0,200.0
short_tf10_0.82,0.724527,0.133299,1.0,140.0,250.0
short_tf10_0.82,0.799442,0.056015,1.0,160.0,31.0
short_tf10_0.82,0.767168,0.097582,1.0,160.0,50.0
short_tf10_0.82,0.718841,0.176338,1.0,160.0,100.0
short_tf10_0.82,0.788736,0.058811,1.0,160.0,150.0
short_tf10_0.82,0.760861,0.091458,1.0,160.0,200.0
short_tf10_0.82,0.724853,0.133346,1.0,160.0,250.0
short_tf10_0.82,0.793461,0.061709,1.0,180.0,31.0
short_tf10_0.82,0.768097,0.096671,1.0,180.0,50.0
short_tf10_0.82,0.718779,0.176386,1.0,180.0,100.0
short_tf10_0.82,0.788953,0.058624,1.0,180.0,150.0
short_tf10_0.82,0.761063,0.091227,1.0,180.0,200.0
short_tf10_0.82,0.725302,0.133459,1.0,180.0,250.0
short_tf10_0.82,0.784258,0.070829,1.0,200.0,31.0
short_tf10_0.82,0.772017,0.093269,1.0,200.0,50.0
short_tf10_0.82,0.718748,0.17642,1.0,200.0,100.0
short_tf10_0.82,0.788984,0.05861,1.0,200.0,150.0
short_tf10_0.82,0.760954,0.091103,1.0,200.0,200.0
short_tf10_0.82,0.725178,0.133338,1.0,200.0,250.0
short_tf10_0.82,0.80189,0.058104,1.0,220.0,31.0
short_tf10_0.82,0.776759,0.091915,1.0,220.0,50.0
short_tf10_0.82,0.718764,0.17642,1.0,220.0,100.0
short_tf10_0.82,0.789077,0.059048,1.0,220.0,150.0
short_tf10_0.82,0.760954,0.091376,1.0,220.0,200.0
short_tf10_0.82,0.725163,0.133536,1.0,220.0,250.0
short_kf10,0.645525,0.094005,0.001,40.0,31.0
short_kf10,0.645525,0.094005,0.001,40.0,50.0
short_kf10,0.645525,0.094005,0.001,40.0,100.0
short_kf10,0.645525,0.094005,0.001,40.0,150.0
short_kf10,0.645525,0.094005,0.001,40.0,200.0
short_kf10,0.645525,0.094005,0.001,40.0,250.0
short_kf10,0.645525,0.094005,0.001,60.0,31.0
short_kf10,0.645525,0.094005,0.001,60.0,50.0
short_kf10,0.645525,0.094005,0.001,60.0,100.0
short_kf10,0.645525,0.094005,0.001,60.0,150.0
short_kf10,0.645525,0.094005,0.001,60.0,200.0
short_kf10,0.645525,0.094005,0.001,60.0,250.0
short_kf10,0.645525,0.094005,0.001,80.0,31.0
short_kf10,0.645525,0.094005,0.001,80.0,50.0
short_kf10,0.645525,0.094005,0.001,80.0,100.0
short_kf10,0.645525,0.094005,0.001,80.0,150.0
short_kf10,0.645525,0.094005,0.001,80.0,200.0
short_kf10,0.645525,0.094005,0.001,80.0,250.0
short_kf10,0.645525,0.094005,0.001,100.0,31.0
short_kf10,0.645525,0.094005,0.001,100.0,50.0
short_kf10,0.645525,0.094005,0.001,100.0,100.0
short_kf10,0.645525,0.094005,0.001,100.0,150.0
short_kf10,0.645525,0.094005,0.001,100.0,200.0
short_kf10,0.645525,0.094005,0.001,100.0,250.0
short_kf10,0.645525,0.094005,0.001,120.0,31.0
short_kf10,0.645525,0.094005,0.001,120.0,50.0
short_kf10,0.645525,0.094005,0.001,120.0,100.0
short_kf10,0.645525,0.094005,0.001,120.0,150.0
short_kf10,0.645525,0.094005,0.001,120.0,200.0
short_kf10,0.645525,0.094005,0.001,120.0,250.0
short_kf10,0.645525,0.094005,0.001,140.0,31.0
short_kf10,0.645525,0.094005,0.001,140.0,50.0
short_kf10,0.645525,0.094005,0.001,140.0,100.0
short_kf10,0.645525,0.094005,0.001,140.0,150.0
short_kf10,0.645525,0.094005,0.001,140.0,200.0
short_kf10,0.645525,0.094005,0.001,140.0,250.0
short_kf10,0.645525,0.094005,0.001,160.0,31.0
short_kf10,0.645525,0.094005,0.001,160.0,50.0
short_kf10,0.645525,0.094005,0.001,160.0,100.0
short_kf10,0.645525,0.094005,0.001,160.0,150.0
short_kf10,0.645525,0.094005,0.001,160.0,200.0
short_kf10,0.645525,0.094005,0.001,160.0,250.0
short_kf10,0.645525,0.094005,0.001,180.0,31.0
short_kf10,0.645525,0.094005,0.001,180.0,50.0
short_kf10,0.645525,0.094005,0.001,180.0,100.0
short_kf10,0.645525,0.094005,0.001,180.0,150.0
short_kf10,0.645525,0.094005,0.001,180.0,200.0
short_kf10,0.645525,0.094005,0.001,180.0,250.0
short_kf10,0.645525,0.094005,0.001,200.0,31.0
short_kf10,0.645525,0.094005,0.001,200.0,50.0
short_kf10,0.645525,0.094005,0.001,200.0,100.0
short_kf10,0.645525,0.094005,0.001,200.0,150.0
short_kf10,0.645525,0.094005,0.001,200.0,200.0
short_kf10,0.645525,0.094005,0.001,200.0,250.0
short_kf10,0.645525,0.094005,0.001,220.0,31.0
short_kf10,0.645525,0.094005,0.001,220.0,50.0
short_kf10,0.645525,0.094005,0.001,220.0,100.0
short_kf10,0.645525,0.094005,0.001,220.0,150.0
short_kf10,0.645525,0.094005,0.001,220.0,200.0
short_kf10,0.645525,0.094005,0.001,220.0,250.0
short_kf10,0.645525,0.094005,0.005,40.0,31.0
short_kf10,0.645525,0.094005,0.005,40.0,50.0
short_kf10,0.645525,0.094005,0.005,40.0,100.0
short_kf10,0.645525,0.094005,0.005,40.0,150.0
short_kf10,0.645525,0.094005,0.005,40.0,200.0
short_kf10,0.645525,0.094005,0.005,40.0,250.0
short_kf10,0.754806,0.108476,0.005,60.0,31.0
short_kf10,0.76427,0.11037,0.005,60.0,50.0
short_kf10,0.785144,0.072228,0.005,60.0,100.0
short_kf10,0.780806,0.062122,0.005,60.0,150.0
short_kf10,0.789679,0.06711,0.005,60.0,200.0
short_kf10,0.794045,0.064241,0.005,60.0,250.0
short_kf10,0.825186,0.056595,0.005,80.0,31.0
short_kf10,0.828397,0.053294,0.005,80.0,50.0
short_kf10,0.816778,0.055176,0.005,80.0,100.0
short_kf10,0.809693,0.060735,0.005,80.0,150.0
short_kf10,0.804031,0.065374,0.005,80.0,200.0
short_kf10,0.799721,0.067167,0.005,80.0,250.0
short_kf10,0.837904,0.054517,0.005,100.0,31.0
short_kf10,0.838369,0.049367,0.005,100.0,50.0
short_kf10,0.821271,0.055881,0.005,100.0,100.0
short_kf10,0.81182,0.058199,0.005,100.0,150.0
short_kf10,0.807482,0.064561,0.005,100.0,200.0
short_kf10,0.802623,0.067148,0.005,100.0,250.0
short_kf10,0.83765,0.054716,0.005,120.0,31.0
short_kf10,0.838298,0.047806,0.005,120.0,50.0
short_kf10,0.822031,0.058479,0.005,120.0,100.0
short_kf10,0.813735,0.059023,0.005,120.0,150.0
short_kf10,0.806383,0.066415,0.005,120.0,200.0
short_kf10,0.795918,0.078585,0.005,120.0,250.0
short_kf10,0.839439,0.055575,0.005,140.0,31.0
short_kf10,0.838665,0.049269,0.005,140.0,50.0
short_kf10,0.820172,0.055903,0.005,140.0,100.0
short_kf10,0.81044,0.059225,0.005,140.0,150.0
short_kf10,0.805313,0.071879,0.005,140.0,200.0
short_kf10,0.796623,0.080536,0.005,140.0,250.0
short_kf10,0.840115,0.058523,0.005,160.0,31.0
short_kf10,0.838115,0.051366,0.005,160.0,50.0
short_kf10,0.821285,0.053249,0.005,160.0,100.0
short_kf10,0.811045,0.059147,0.005,160.0,150.0
short_kf10,0.802285,0.074871,0.005,160.0,200.0
short_kf10,0.796989,0.082675,0.005,160.0,250.0
short_kf10,0.842045,0.057441,0.005,180.0,31.0
short_kf10,0.839115,0.051265,0.005,180.0,50.0
short_kf10,0.824285,0.054282,0.005,180.0,100.0
short_kf10,0.813228,0.058894,0.005,180.0,150.0
short_kf10,0.801031,0.076004,0.005,180.0,200.0
short_kf10,0.797454,0.083905,0.005,180.0,250.0
short_kf10,0.840158,0.060415,0.005,200.0,31.0
short_kf10,0.839073,0.052674,0.005,200.0,50.0
short_kf10,0.829482,0.051868,0.005,200.0,100.0
short_kf10,0.816172,0.058868,0.005,200.0,150.0
short_kf10,0.805735,0.067212,0.005,200.0,200.0
short_kf10,0.798031,0.082805,0.005,200.0,250.0
short_kf10,0.840003,0.059966,0.005,220.0,31.0
short_kf10,0.837791,0.052395,0.005,220.0,50.0
short_kf10,0.832918,0.051118,0.005,220.0,100.0
short_kf10,0.818045,0.056731,0.005,220.0,150.0
short_kf10,0.808327,0.064349,0.005,220.0,200.0
short_kf10,0.800693,0.082341,0.005,220.0,250.0
short_kf10,0.825538,0.056291,0.01,40.0,31.0
short_kf10,0.829749,0.052541,0.01,40.0,50.0
short_kf10,0.818764,0.055291,0.01,40.0,100.0
short_kf10,0.813045,0.060352,0.01,40.0,150.0
short_kf10,0.805637,0.064122,0.01,40.0,200.0
short_kf10,0.80044,0.067608,0.01,40.0,250.0
short_kf10,0.839805,0.052052,0.01,60.0,31.0
short_kf10,0.839467,0.048775,0.01,60.0,50.0
short_kf10,0.821876,0.057786,0.01,60.0,100.0
short_kf10,0.813158,0.060052,0.01,60.0,150.0
short_kf10,0.806496,0.066095,0.01,60.0,200.0
short_kf10,0.795947,0.078452,0.01,60.0,250.0
short_kf10,0.839636,0.059366,0.01,80.0,31.0
short_kf10,0.83827,0.051364,0.01,80.0,50.0
short_kf10,0.821482,0.054049,0.01,80.0,100.0
short_kf10,0.813073,0.058291,0.01,80.0,150.0
short_kf10,0.8032,0.075196,0.01,80.0,200.0
short_kf10,0.796735,0.082198,0.01,80.0,250.0
short_kf10,0.840312,0.057255,0.01,100.0,31.0
short_kf10,0.839017,0.051743,0.01,100.0,50.0
short_kf10,0.828073,0.051914,0.01,100.0,100.0
short_kf10,0.815763,0.058097,0.01,100.0,150.0
short_kf10,0.806327,0.065752,0.01,100.0,200.0
short_kf10,0.79789,0.082144,0.01,100.0,250.0
short_kf10,0.840989,0.057332,0.01,120.0,31.0
short_kf10,0.836327,0.050008,0.01,120.0,50.0
short_kf10,0.832256,0.050728,0.01,120.0,100.0
short_kf10,0.819031,0.056852,0.01,120.0,150.0
short_kf10,0.810031,0.064464,0.01,120.0,200.0
short_kf10,0.805313,0.072242,0.01,120.0,250.0
short_kf10,0.842214,0.057454,0.01,140.0,31.0
short_kf10,0.836341,0.051761,0.01,140.0,50.0
short_kf10,0.833946,0.052467,0.01,140.0,100.0
short_kf10,0.831735,0.051758,0.01,140.0,150.0
short_kf10,0.814313,0.065879,0.01,140.0,200.0
short_kf10,0.806594,0.071291,0.01,140.0,250.0
short_kf10,0.844552,0.056922,0.01,160.0,31.0
short_kf10,0.837186,0.052117,0.01,160.0,50.0
short_kf10,0.831439,0.053731,0.01,160.0,100.0
short_kf10,0.833003,0.052749,0.01,160.0,150.0
short_kf10,0.814369,0.066159,0.01,160.0,200.0
short_kf10,0.808383,0.071156,0.01,160.0,250.0
short_kf10,0.844017,0.058243,0.01,180.0,31.0
short_kf10,0.838594,0.052412,0.01,180.0,50.0
short_kf10,0.831214,0.054388,0.01,180.0,100.0
short_kf10,0.832313,0.053149,0.01,180.0,150.0
short_kf10,0.819228,0.061055,0.01,180.0,200.0
short_kf10,0.812186,0.069567,0.01,180.0,250.0
short_kf10,0.844834,0.058515,0.01,200.0,31.0
short_kf10,0.839763,0.053795,0.01,200.0,50.0
short_kf10,0.830482,0.055805,0.01,200.0,100.0
short_kf10,0.830763,0.054314,0.01,200.0,150.0
short_kf10,0.820989,0.058946,0.01,200.0,200.0
short_kf10,0.816834,0.065588,0.01,200.0,250.0
short_kf10,0.844284,0.05645,0.01,220.0,31.0
short_kf10,0.838876,0.055679,0.01,220.0,50.0
short_kf10,0.831313,0.056388,0.01,220.0,100.0
short_kf10,0.829566,0.056979,0.01,220.0,150.0
short_kf10,0.822932,0.059742,0.01,220.0,200.0
short_kf10,0.820904,0.062902,0.01,220.0,250.0
short_kf10,0.84627,0.055576,0.05,40.0,31.0
short_kf10,0.840791,0.051158,0.05,40.0,50.0
short_kf10,0.83327,0.054827,0.05,40.0,100.0
short_kf10,0.833031,0.054969,0.05,40.0,150.0
short_kf10,0.825763,0.059547,0.05,40.0,200.0
short_kf10,0.821087,0.058323,0.05,40.0,250.0
short_kf10,0.846862,0.051153,0.05,60.0,31.0
short_kf10,0.840848,0.05638,0.05,60.0,50.0
short_kf10,0.8332,0.05956,0.05,60.0,100.0
short_kf10,0.830862,0.058263,0.05,60.0,150.0
short_kf10,0.824665,0.062015,0.05,60.0,200.0
short_kf10,0.825298,0.061434,0.05,60.0,250.0
short_kf10,0.846214,0.052005,0.05,80.0,31.0
short_kf10,0.843749,0.052676,0.05,80.0,50.0
short_kf10,0.834721,0.05519,0.05,80.0,100.0
short_kf10,0.832876,0.053523,0.05,80.0,150.0
short_kf10,0.829636,0.060125,0.05,80.0,200.0
short_kf10,0.826665,0.062724,0.05,80.0,250.0
short_kf10,0.846298,0.049659,0.05,100.0,31.0
short_kf10,0.84151,0.053924,0.05,100.0,50.0
short_kf10,0.831862,0.05651,0.05,100.0,100.0
short_kf10,0.829778,0.053959,0.05,100.0,150.0
short_kf10,0.833045,0.053662,0.05,100.0,200.0
short_kf10,0.828411,0.055699,0.05,100.0,250.0
short_kf10,0.848101,0.048743,0.05,120.0,31.0
short_kf10,0.841439,0.05313,0.05,120.0,50.0
short_kf10,0.830285,0.057506,0.05,120.0,100.0
short_kf10,0.828637,0.054319,0.05,120.0,150.0
short_kf10,0.831298,0.052803,0.05,120.0,200.0
short_kf10,0.830651,0.053472,0.05,120.0,250.0
short_kf10,0.849707,0.047253,0.05,140.0,31.0
short_kf10,0.841904,0.052252,0.05,140.0,50.0
short_kf10,0.83151,0.056725,0.05,140.0,100.0
short_kf10,0.830144,0.052508,0.05,140.0,150.0
short_kf10,0.830425,0.052609,0.05,140.0,200.0
short_kf10,0.831341,0.051738,0.05,140.0,250.0
short_kf10,0.848594,0.047624,0.05,160.0,31.0
short_kf10,0.843144,0.050029,0.05,160.0,50.0
short_kf10,0.832637,0.056276,0.05,160.0,100.0
short_kf10,0.830355,0.051861,0.05,160.0,150.0
short_kf10,0.832467,0.05095,0.05,160.0,200.0
short_kf10,0.832453,0.049828,0.05,160.0,250.0
short_kf10,0.847453,0.048764,0.05,180.0,31.0
short_kf10,0.842467,0.050999,0.05,180.0,50.0
short_kf10,0.833369,0.056702,0.05,180.0,100.0
short_kf10,0.830524,0.052511,0.05,180.0,150.0
short_kf10,0.833284,0.051036,0.05,180.0,200.0
short_kf10,0.832989,0.049753,0.05,180.0,250.0
short_kf10,0.846327,0.048425,0.05,200.0,31.0
short_kf10,0.8422,0.051903,0.05,200.0,50.0
short_kf10,0.83382,0.055409,0.05,200.0,100.0
short_kf10,0.830496,0.053089,0.05,200.0,150.0
short_kf10,0.831989,0.051196,0.05,200.0,200.0
short_kf10,0.832552,0.049452,0.05,200.0,250.0
short_kf10,0.845524,0.049237,0.05,220.0,31.0
short_kf10,0.840383,0.051357,0.05,220.0,50.0
short_kf10,0.833904,0.055069,0.05,220.0,100.0
short_kf10,0.830214,0.053433,0.05,220.0,150.0
short_kf10,0.831693,0.050757,0.05,220.0,200.0
short_kf10,0.832876,0.049133,0.05,220.0,250.0
short_kf10,0.847721,0.052049,0.1,40.0,31.0
short_kf10,0.838496,0.058377,0.1,40.0,50.0
short_kf10,0.830383,0.056674,0.1,40.0,100.0
short_kf10,0.829341,0.054164,0.1,40.0,150.0
short_kf10,0.827482,0.059879,0.1,40.0,200.0
short_kf10,0.826116,0.057173,0.1,40.0,250.0
short_kf10,0.846806,0.050071,0.1,60.0,31.0
short_kf10,0.840369,0.052177,0.1,60.0,50.0
short_kf10,0.831932,0.05722,0.1,60.0,100.0
short_kf10,0.83327,0.049606,0.1,60.0,150.0
short_kf10,0.832158,0.052673,0.1,60.0,200.0
short_kf10,0.829623,0.053851,0.1,60.0,250.0
short_kf10,0.846327,0.051149,0.1,80.0,31.0
short_kf10,0.841017,0.048745,0.1,80.0,50.0
short_kf10,0.83196,0.057595,0.1,80.0,100.0
short_kf10,0.834369,0.048367,0.1,80.0,150.0
short_kf10,0.83151,0.051354,0.1,80.0,200.0
short_kf10,0.830862,0.050215,0.1,80.0,250.0
short_kf10,0.845749,0.051485,0.1,100.0,31.0
short_kf10,0.837087,0.050263,0.1,100.0,50.0
short_kf10,0.830932,0.057153,0.1,100.0,100.0
short_kf10,0.833989,0.048973,0.1,100.0,150.0
short_kf10,0.833172,0.049278,0.1,100.0,200.0
short_kf10,0.832242,0.049734,0.1,100.0,250.0
short_kf10,0.845566,0.05147,0.1,120.0,31.0
short_kf10,0.836284,0.052305,0.1,120.0,50.0
short_kf10,0.830608,0.056214,0.1,120.0,100.0
short_kf10,0.833228,0.049398,0.1,120.0,150.0
short_kf10,0.832763,0.050641,0.1,120.0,200.0
short_kf10,0.833355,0.049504,0.1,120.0,250.0
short_kf10,0.842975,0.054304,0.1,140.0,31.0
short_kf10,0.836299,0.052654,0.1,140.0,50.0
short_kf10,0.830848,0.056934,0.1,140.0,100.0
short_kf10,0.832087,0.049949,0.1,140.0,150.0
short_kf10,0.833467,0.051049,0.1,140.0,200.0
short_kf10,0.833355,0.049938,0.1,140.0,250.0
short_kf10,0.841129,0.056114,0.1,160.0,31.0
short_kf10,0.83489,0.050851,0.1,160.0,50.0
short_kf10,0.83151,0.056481,0.1,160.0,100.0
short_kf10,0.831693,0.050367,0.1,160.0,150.0
short_kf10,0.833327,0.051089,0.1,160.0,200.0
short_kf10,0.833115,0.049958,0.1,160.0,250.0
short_kf10,0.839791,0.057858,0.1,180.0,31.0
short_kf10,0.833806,0.051554,0.1,180.0,50.0
short_kf10,0.831087,0.056095,0.1,180.0,100.0
short_kf10,0.83151,0.048897,0.1,180.0,150.0
short_kf10,0.831693,0.053083,0.1,180.0,200.0
short_kf10,0.833115,0.05003,0.1,180.0,250.0
short_kf10,0.838327,0.057156,0.1,200.0,31.0
short_kf10,0.833721,0.052418,0.1,200.0,50.0
short_kf10,0.829608,0.056125,0.1,200.0,100.0
short_kf10,0.831087,0.049331,0.1,200.0,150.0
short_kf10,0.831101,0.054065,0.1,200.0,200.0
short_kf10,0.833242,0.049648,0.1,200.0,250.0
short_kf10,0.836989,0.056554,0.1,220.0,31.0
short_kf10,0.833003,0.052659,0.1,220.0,50.0
short_kf10,0.829763,0.055167,0.1,220.0,100.0
short_kf10,0.831974,0.049651,0.1,220.0,150.0
short_kf10,0.82982,0.054666,0.1,220.0,200.0
short_kf10,0.833749,0.049335,0.1,220.0,250.0
short_kf10,0.829848,0.048549,0.5,40.0,31.0
short_kf10,0.818384,0.051743,0.5,40.0,50.0
short_kf10,0.818425,0.053137,0.5,40.0,100.0
short_kf10,0.830608,0.053176,0.5,40.0,150.0
short_kf10,0.828214,0.052111,0.5,40.0,200.0
short_kf10,0.827961,0.052568,0.5,40.0,250.0
short_kf10,0.826791,0.053373,0.5,60.0,31.0
short_kf10,0.815088,0.054807,0.5,60.0,50.0
short_kf10,0.822115,0.051313,0.5,60.0,100.0
short_kf10,0.821341,0.053901,0.5,60.0,150.0
short_kf10,0.828623,0.051925,0.5,60.0,200.0
short_kf10,0.805693,0.080901,0.5,60.0,250.0
short_kf10,0.827383,0.050643,0.5,80.0,31.0
short_kf10,0.813975,0.054885,0.5,80.0,50.0
short_kf10,0.820017,0.037878,0.5,80.0,100.0
short_kf10,0.797453,0.06966,0.5,80.0,150.0
short_kf10,0.828115,0.051771,0.5,80.0,200.0
short_kf10,0.806087,0.080446,0.5,80.0,250.0
short_kf10,0.828834,0.047933,0.5,100.0,31.0
short_kf10,0.809102,0.050295,0.5,100.0,50.0
short_kf10,0.795229,0.045214,0.5,100.0,100.0
short_kf10,0.797735,0.070511,0.5,100.0,150.0
short_kf10,0.827679,0.052384,0.5,100.0,200.0
short_kf10,0.806355,0.080624,0.5,100.0,250.0
short_kf10,0.830834,0.045927,0.5,120.0,31.0
short_kf10,0.809397,0.050114,0.5,120.0,50.0
short_kf10,0.790468,0.07499,0.5,120.0,100.0
short_kf10,0.797636,0.070395,0.5,120.0,150.0
short_kf10,0.828101,0.05249,0.5,120.0,200.0
short_kf10,0.806594,0.080716,0.5,120.0,250.0
short_kf10,0.827974,0.043881,0.5,140.0,31.0
short_kf10,0.815158,0.049466,0.5,140.0,50.0
short_kf10,0.79282,0.065652,0.5,140.0,100.0
short_kf10,0.7972,0.070305,0.5,140.0,150.0
short_kf10,0.828439,0.052034,0.5,140.0,200.0
short_kf10,0.80613,0.080442,0.5,140.0,250.0
short_kf10,0.827284,0.042128,0.5,160.0,31.0
short_kf10,0.815398,0.047986,0.5,160.0,50.0
short_kf10,0.799425,0.067112,0.5,160.0,100.0
short_kf10,0.797369,0.070403,0.5,160.0,150.0
short_kf10,0.828031,0.052095,0.5,160.0,200.0
short_kf10,0.806637,0.08063,0.5,160.0,250.0
short_kf10,0.827735,0.047149,0.5,180.0,31.0
short_kf10,0.807538,0.045998,0.5,180.0,50.0
short_kf10,0.799693,0.067604,0.5,180.0,100.0
short_kf10,0.797284,0.07023,0.5,180.0,150.0
short_kf10,0.828045,0.052369,0.5,180.0,200.0
short_kf10,0.806397,0.080571,0.5,180.0,250.0
short_kf10,0.828059,0.045769,0.5,200.0,31.0
short_kf10,0.811045,0.031255,0.5,200.0,50.0
short_kf10,0.799552,0.067507,0.5,200.0,100.0
short_kf10,0.797284,0.070066,0.5,200.0,150.0
short_kf10,0.82782,0.052312,0.5,200.0,200.0
short_kf10,0.806651,0.080497,0.5,200.0,250.0
short_kf10,0.821566,0.044408,0.5,220.0,31.0
short_kf10,0.805046,0.047219,0.5,220.0,50.0
short_kf10,0.799496,0.067472,0.5,220.0,100.0
short_kf10,0.797313,0.069755,0.5,220.0,150.0
short_kf10,0.827777,0.052239,0.5,220.0,200.0
short_kf10,0.806735,0.080401,0.5,220.0,250.0
short_kf10,0.813651,0.043337,1.0,40.0,31.0
short_kf10,0.808975,0.042212,1.0,40.0,50.0
short_kf10,0.809327,0.039968,1.0,40.0,100.0
short_kf10,0.794313,0.045741,1.0,40.0,150.0
short_kf10,0.71851,0.09324,1.0,40.0,200.0
short_kf10,0.801087,0.060195,1.0,40.0,250.0
short_kf10,0.81613,0.048826,1.0,60.0,31.0
short_kf10,0.799693,0.054964,1.0,60.0,50.0
short_kf10,0.806792,0.035881,1.0,60.0,100.0
short_kf10,0.809157,0.047989,1.0,60.0,150.0
short_kf10,0.652016,0.159116,1.0,60.0,200.0
short_kf10,0.794537,0.065615,1.0,60.0,250.0
short_kf10,0.813468,0.053095,1.0,80.0,31.0
short_kf10,0.806031,0.046905,1.0,80.0,50.0
short_kf10,0.792496,0.034193,1.0,80.0,100.0
short_kf10,0.768159,0.102359,1.0,80.0,150.0
short_kf10,0.700552,0.117172,1.0,80.0,200.0
short_kf10,0.794805,0.065774,1.0,80.0,250.0
short_kf10,0.81675,0.047451,1.0,100.0,31.0
short_kf10,0.806792,0.044575,1.0,100.0,50.0
short_kf10,0.804327,0.045024,1.0,100.0,100.0
short_kf10,0.682328,0.11501,1.0,100.0,150.0
short_kf10,0.700552,0.117172,1.0,100.0,200.0
short_kf10,0.794861,0.065808,1.0,100.0,250.0
short_kf10,0.814045,0.044937,1.0,120.0,31.0
short_kf10,0.799707,0.038792,1.0,120.0,50.0
short_kf10,0.810088,0.033064,1.0,120.0,100.0
short_kf10,0.682328,0.11501,1.0,120.0,150.0
short_kf10,0.700552,0.117172,1.0,120.0,200.0
short_kf10,0.794861,0.065808,1.0,120.0,250.0
short_kf10,0.81551,0.039224,1.0,140.0,31.0
short_kf10,0.796158,0.047738,1.0,140.0,50.0
short_kf10,0.795172,0.05091,1.0,140.0,100.0
short_kf10,0.682328,0.11501,1.0,140.0,150.0
short_kf10,0.700552,0.117172,1.0,140.0,200.0
short_kf10,0.794974,0.065879,1.0,140.0,250.0
short_kf10,0.814059,0.038478,1.0,160.0,31.0
short_kf10,0.798145,0.04283,1.0,160.0,50.0
short_kf10,0.799932,0.052837,1.0,160.0,100.0
short_kf10,0.682328,0.11501,1.0,160.0,150.0
short_kf10,0.700552,0.117172,1.0,160.0,200.0
short_kf10,0.795016,0.065906,1.0,160.0,250.0
short_kf10,0.81575,0.0412,1.0,180.0,31.0
short_kf10,0.795298,0.040936,1.0,180.0,50.0
short_kf10,0.799932,0.052837,1.0,180.0,100.0
short_kf10,0.682328,0.11501,1.0,180.0,150.0
short_kf10,0.700552,0.117172,1.0,180.0,200.0
short_kf10,0.795058,0.065933,1.0,180.0,250.0
short_kf10,0.812975,0.037292,1.0,200.0,31.0
short_kf10,0.786495,0.040963,1.0,200.0,50.0
short_kf10,0.799932,0.052837,1.0,200.0,100.0
short_kf10,0.682328,0.11501,1.0,200.0,150.0
short_kf10,0.700552,0.117172,1.0,200.0,200.0
short_kf10,0.795143,0.065988,1.0,200.0,250.0
short_kf10,0.814314,0.036048,1.0,220.0,31.0
short_kf10,0.797848,0.044506,1.0,220.0,50.0
short_kf10,0.799932,0.052837,1.0,220.0,100.0
short_kf10,0.682328,0.11501,1.0,220.0,150.0
short_kf10,0.700552,0.117172,1.0,220.0,200.0
short_kf10,0.795072,0.065942,1.0,220.0,250.0
